BuildingType,PrimaryPropertyType,NumberofFloors,PropertyGFABuilding(s),ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,BuildingAge,Location,SteamUse %,Electricity %,NaturalGas %,total other type %,location_type
NonResidential,Self-Storage Facility,1.0,25881,,545426.375,3.8,86,COLORADOAVES,0.0,0.9999993124644917,0.0,6.875355083035828e-07,south
NonResidential,Warehouse,1.0,36544,5.0,1269847.75,8.85,50,S.BrandonStreet,0.0,0.999999409378014,0.0,5.906219859852513e-07,south
NonResidential,Warehouse,1.0,20796,,1324092.125,51.1,67,AirportWaySouth,0.0,0.3147084648660681,0.6852914407296244,9.440430748242079e-08,south
NonResidential,Other,1.0,24109,,4747403.5,33.1,56,AirportWaySouth,0.0,0.9999998946792704,0.0,1.0532072958202576e-07,south
NonResidential,Refrigerated Warehouse,1.0,25375,,4069301.5,28.37,61,AirportWaySouth,0.0,0.9999998771287898,0.0,1.228712102063767e-07,south
Nonresidential COS,Warehouse,1.0,22803,78.0,764094.5,21.5,31,AirportWayS,0.0,0.5413597401892043,0.45863960544147353,6.543693221727764e-07,south
NonResidential,Refrigerated Warehouse,1.0,41550,94.0,642645.1875,4.48,65,AirportWayS,0.0,0.9999997082371367,0.0,2.917628633136715e-07,south
NonResidential,Other,2.0,54170,,5804784.5,178.35,22,SHenderson,0.0,0.4851837307655435,0.5148161830986147,8.613584179251177e-08,south
NonResidential,Worship Facility,3.0,22895,96.0,440419.1875,12.92,35,MLKingJrWayS,0.0,0.5153908059466642,0.48460876832256544,4.2573077041474505e-07,south
NonResidential,Retail Store,2.0,36740,100.0,1267463.125,8.84,14,MartinLutherKingJrWayS,0.0,0.9999999013778014,0.0,9.862219862988297e-08,south
SPS-District K-12,K-12 School,1.0,41428,90.0,1404702.25,44.27,55,BeaconAveS,0.0,0.46808282680546714,0.5319169952208733,1.7797365958749367e-07,south
NonResidential,Self-Storage Facility,6.0,41047,,797170.3125,12.22,10,LakeCityWayNE,0.0,0.8189717928061954,0.18102781518221678,3.9201158785751034e-07,north
NonResidential,Warehouse,1.0,52325,67.0,808968.1875,18.03,79,6thAveS,0.0,0.6680472833797312,0.3319524848435403,2.317767284765182e-07,south
NonResidential,Warehouse,1.0,45842,99.0,819354.625,12.55,56,6thAveSE,0.0,0.8191654498807522,0.18083378732377328,7.627954744515719e-07,south
NonResidential,Warehouse,1.0,24990,80.0,523614.0938,8.7,63,SouthLander,0.0,0.7910654142136463,0.2089344066467907,1.7913956296133904e-07,south
NonResidential,Retail Store,2.0,24000,,1318947.25,40.94,65,6thAveS,0.0,0.478323147495095,0.5216766629597962,1.8954510871971308e-07,south
NonResidential,Warehouse,1.0,100386,,3626431.5,95.93,53,6thAveS,0.0,0.5777707368800431,0.4222291252433694,1.378765874804344e-07,south
NonResidential,Distribution Center,1.0,33600,58.0,847419.375,15.35,57,SAndoverSt,0.0,0.7585311582001533,0.2414683992798725,4.42519974219735e-07,south
NonResidential,Warehouse,1.0,23296,,1429855.75,40.01,49,SINDUSTRIALWAY,0.0,0.5445752132688909,0.45542426220267324,5.245284357968671e-07,south
NonResidential,Mixed Use Property,1.0,35222,,1758134.625,40.42,62,AirportWayS,0.0,0.6527816378111545,0.3472180066984347,3.5549041077498345e-07,south
NonResidential,Refrigerated Warehouse,1.0,25520,100.0,1610794.75,59.0,59,SouthAdamsStreet,0.0,0.3571814472328023,0.6428180871585284,4.6560866928668787e-07,south
SPS-District K-12,K-12 School,1.0,41526,79.0,1814947.0,56.04,46,S.W.Myrtle,0.0,0.48188955379964266,0.5181098952200808,5.509802765146787e-07,south
NonResidential,Small- and Mid-Sized Office,2.0,24291,87.0,920430.625,6.42,42,LakeCityWayNE,0.0,0.9999993209700079,0.0,6.790299921233256e-07,north
NonResidential,Mixed Use Property,4.0,30948,,919746.3125,6.41,16,LakeCityWayNE,0.0,0.999999660232397,0.0,3.3976760305254317e-07,north
NonResidential,Medical Office,2.0,21329,1.0,2654316.0,18.5,30,5thAvenueNE,0.0,0.999999623255106,0.0,3.7674489394845523e-07,north
NonResidential,Other,1.0,27933,,6129780.0,42.73,56,S.Spokane,0.0,0.9999998368620081,0.0,1.6313799189315858e-07,south
NonResidential,Small- and Mid-Sized Office,1.0,28800,73.0,2107743.75,60.12,54,SixthAveS.,0.0,0.3731701256379007,0.4881153128789968,0.13871456148310246,south
NonResidential,Warehouse,1.0,39600,85.0,405050.4063,2.82,64,4thAve.So.,0.0,0.9999989969149675,0.0,1.0030850324804774e-06,south
NonResidential,Other,1.0,31332,,3573328.25,24.91,96,CALIFORNIAAVESW,0.0,0.9999999300372139,0.0,6.996278612003692e-08,south
NonResidential,Worship Facility,1.0,20484,69.0,822636.625,38.38,62,13thAve.S.,0.0,0.13984667896350955,0.860152561284273,7.597522174718208e-07,south
NonResidential,Medical Office,4.0,27642,4.0,1849331.25,12.89,32,SandpointWayNE,0.0,0.9999998648159977,0.0,1.3518400232559458e-07,north
NonResidential,Small- and Mid-Sized Office,2.0,34110,31.0,2563985.5,17.87,56,EastLakeAve,0.0,0.9999998049910969,0.0,1.9500890313661756e-07,north
NonResidential,Warehouse,1.0,23750,,522972.1875,3.65,46,SouthForest,0.0,0.9999996414723298,0.0,3.585276702189333e-07,south
NonResidential,Warehouse,3.0,71283,41.0,2491238.25,43.17,100,4thAVeS,0.0,0.7755035071414788,0.22449639250681866,1.0035170261435411e-07,south
NonResidential,Warehouse,1.0,23792,,2852102.75,19.88,27,4thAvenueSouth,0.0,0.9999997370361219,0.0,2.62963878117084e-07,south
NonResidential,Mixed Use Property,1.0,46183,,1890502.5,27.92,85,6thAveS,0.0,0.831049945715491,0.16894978980456254,2.6447994649902995e-07,south
NonResidential,Retail Store,1.0,36071,97.0,1519952.125,50.76,48,rainieraveso.,0.0,0.42722069288860004,0.5727792248719676,8.223943237517517e-08,south
SPS-District K-12,K-12 School,3.0,51672,97.0,1436510.375,20.3,27,39thAve.S.,0.0,0.8447714831158111,0.15522825583490826,2.610492806365272e-07,south
Nonresidential COS,Medical Office,2.0,27270,36.0,2108861.75,14.7,26,37thAveS,0.0,0.9999996443579101,0.0,3.5564208988869694e-07,south
NonResidential,Other,3.0,35115,,1922953.25,31.94,7,LAKECITYWAYNE,0.0,0.7911253172691536,0.2088745527224856,1.3000836085463874e-07,north
Nonresidential COS,Warehouse,1.0,25658,,1063960.125,18.87,47,N100thSt,0.0,0.7666010979499819,0.23339878456441213,1.1748560602153901e-07,north
NonResidential,Mixed Use Property,1.0,36000,59.0,1162163.125,26.52,103,12thAvenue,0.0,0.656569618830403,0.3434302736115466,1.0755805046613887e-07,city_center
NonResidential,Warehouse,2.0,43200,38.0,1929851.5,49.18,101,11THAVE,0.0,0.5987999594787474,0.40119978143396007,2.590872925090082e-07,city_center
NonResidential,Small- and Mid-Sized Office,4.0,40970,71.0,2912454.75,46.85,103,4thAve.South,0.0,0.8024835407314054,0.19751620175386417,2.575147304284542e-07,south
NonResidential,Distribution Center,1.0,36040,,363808.1875,7.74,62,2ndAvenueSouth,0.0,0.6900092098669439,0.3099902747515818,5.153814742753227e-07,south
NonResidential,Supermarket / Grocery Store,1.0,32822,42.0,8839812.0,219.93,51,35thAveNE,0.0,0.6118570168686845,0.3881428700067377,1.131245777052925e-07,north
SPS-District K-12,K-12 School,1.0,64314,86.0,2936336.25,108.05,68,50thAve.NE.,0.0,0.35353239943143433,0.6464675154284527,8.514011295979174e-08,north
NonResidential,Small- and Mid-Sized Office,2.0,20317,83.0,620994.3125,4.33,49,NE55thSt.,0.0,0.9999994967747793,0.0,5.032252207159971e-07,north
NonResidential,Other,1.0,33392,,2786648.75,19.43,30,AuroraAveN,0.0,0.9999997308595135,0.0,2.6914048645299005e-07,north
NonResidential,Warehouse,1.0,32000,3.0,2186148.5,41.77,50,SecondAvenueSouth,0.0,0.7370107748856036,0.26298899640166257,2.2871273386293467e-07,south
NonResidential,Warehouse,1.0,31360,,1356972.25,43.18,37,SCloverdaleStreet,0.0,0.4614759071160077,0.5385239086503059,1.8423368641773408e-07,south
NonResidential,Warehouse,1.0,48020,71.0,2373568.25,59.14,37,SouthCloverdaleStreet,0.0,0.6111086125288371,0.38889128214450963,1.0532665328799595e-07,south
NonResidential,Warehouse,1.0,27420,55.0,1176342.25,39.05,37,SouthCloverdaleStreet,0.0,0.43162863528875206,0.5683711521880643,2.1252318360698297e-07,south
NonResidential,K-12 School,2.0,24152,100.0,161363.4063,1.12,87,25THAVE,0.0,0.9999974820809171,0.0,2.517919082900555e-06,center_both_side
NonResidential,Refrigerated Warehouse,2.0,21870,45.0,1074350.375,7.49,61,occidentalaves,0.0,0.99999965095186,0.0,3.490481399470724e-07,south
NonResidential,Small- and Mid-Sized Office,3.0,36879,26.0,1144267.5,7.98,46,SWHoldenSt,0.0,0.9999995630392369,0.0,4.3696076312826904e-07,south
Nonresidential COS,Other,2.0,28531,,3494929.5,92.7,14,SWWebsterSt,0.0,0.5761953138110512,0.4238045431245466,1.4306440232481066e-07,south
NonResidential,Warehouse,2.0,36600,80.0,308400.4063,2.15,34,DelridgeWaySw,0.0,0.999998682556859,0.0,1.3174431410245546e-06,south
NonResidential,Mixed Use Property,5.0,35176,,1011965.375,7.05,12,HarborAveSW,0.0,0.9999996294339616,0.0,3.7056603841012503e-07,south
NonResidential,University,2.0,26050,,2839882.25,61.68,76,StoneWayN,0.0,0.6803415881063378,0.31965832386184323,8.803181894556644e-08,north
NonResidential,Warehouse,1.0,48890,49.0,2100216.5,61.6,75,1stAve.S,0.0,0.5153611544333644,0.4846386074959415,2.3807069404746528e-07,south
NonResidential,Small- and Mid-Sized Office,3.0,43473,3.0,4416909.5,30.79,16,1stAveSouth,0.0,0.9999998867986768,0.0,1.1320132320413734e-07,south
NonResidential,Retail Store,1.0,40265,19.0,3740373.75,35.48,26,SWBartonSt,0.0,0.9455271682408743,0.054472631244404386,2.0051472127136094e-07,south
NonResidential,Retail Store,1.0,26208,79.0,1608884.25,37.61,11,SWBartonSt,0.0,0.6444012364469351,0.35559860816587646,1.553871884496516e-07,south
NonResidential,Mixed Use Property,1.0,42172,,3275779.25,152.14,90,14thAveNW,0.0,0.14448623178744416,0.855513691894837,7.631771892224748e-08,north
NonResidential,Small- and Mid-Sized Office,5.0,32250,92.0,796042.375,11.44,106,1stAvenueSouth,0.0,0.8397530345039735,0.1602464944155768,4.710804496488308e-07,south
NonResidential,Small- and Mid-Sized Office,2.0,20150,80.0,576174.125,4.02,96,1stAveS,0.0,0.9999997830516947,0.0,2.169483053204857e-07,south
NonResidential,Warehouse,1.0,20000,18.0,743528.125,33.52,90,TwelfthAvenue,0.0,0.17385219960576476,0.8261476322768557,1.6811737957311834e-07,city_center
NonResidential,Senior Care Community,6.0,244500,100.0,11019641.0,292.8,7,NE100thSt,0.0,0.5752105717418562,0.4247893375110859,9.074705786815684e-08,north
NonResidential,Other,3.0,42355,,3245111.5,22.62,7,SHudsonSt,0.0,0.9999998459220892,0.0,1.5407791076338384e-07,south
NonResidential,Retail Store,1.0,37247,69.0,1748644.5,58.36,52,3rdAveS,0.0,0.42775875828391646,0.5722409557803201,2.859357635109916e-07,south
NonResidential,Retail Store,1.0,25384,11.0,3027867.5,77.23,23,15thAveNW,0.0,0.5982784913804848,0.40172134348679395,1.6513272127482992e-07,north
NonResidential,Warehouse,2.0,52110,34.0,586589.1875,25.15,116,1STAVES,0.0,0.22183156930419895,0.7781681110513139,3.196444871012005e-07,south
NonResidential,Small- and Mid-Sized Office,2.0,20970,100.0,204499.0938,5.43,106,1stAVE.South,0.0,0.5754548727491721,0.4245446685690888,4.58681739146094e-07,south
NonResidential,Retail Store,1.0,37883,88.0,12434593.0,413.1,50,MLKINGJRWAYS,0.0,0.43105351337192943,0.5689464062072639,8.042080668069218e-08,south
NonResidential,Retail Store,2.0,21200,15.0,1676426.5,11.69,18,23rdAveS,0.0,0.9999997017465424,0.0,2.982534575979301e-07,city_center
NonResidential,Supermarket / Grocery Store,1.0,30630,27.0,6058494.0,42.24,36,SJacksonSt,0.0,0.9999998349424791,0.0,1.6505752087336845e-07,south
NonResidential,Retail Store,2.0,23421,25.0,1896626.375,13.22,36,SJacksonSt,0.0,0.9999998022805098,0.0,1.9771949022473478e-07,south
SPS-District K-12,K-12 School,3.0,117116,83.0,5722325.5,256.31,85,NW65thSt.,0.0,0.1802847461228831,0.8197151665000532,8.737706380657073e-08,north
NonResidential,Worship Facility,2.0,24120,66.0,893053.1875,31.54,88,NW65thStreet,0.0,0.3855335883899972,0.6144662016561023,2.0995390048739182e-07,north
NonResidential,Worship Facility,3.0,35736,88.0,1148202.25,51.15,87,23rdAvenueNW,0.0,0.1855909967081148,0.8144087855602095,2.1773167580008135e-07,north
NonResidential,Warehouse,1.0,33462,1.0,1386445.375,9.67,52,ColoradoAve.S.,0.0,0.9999997295241437,0.0,2.7047585626771564e-07,south
NonResidential,Other,3.0,36140,,4653535.0,32.44,54,EMARGINALWAYS,0.0,0.9999997851095995,0.0,2.148904004739549e-07,south
NonResidential,Self-Storage Facility,4.0,38959,,905750.375,23.84,20,RooseveltWayNE,0.0,0.5806379047869563,0.41936168119168593,4.1402135775303606e-07,north
Campus,K-12 School,4.0,46100,75.0,2177064.75,78.19,93,TerryAve.,0.2518504272782883,0.5041342936630617,0.24401525035027094,2.8708379007369444e-08,city_center
SPS-District K-12,K-12 School,1.0,51410,87.0,1968907.25,64.79,54,S.W.SpokaneSt.,0.0,0.4378423615434399,0.5621575114825749,1.2697398521499537e-07,south
NonResidential,University,2.0,122679,,16378152.0,588.25,57,W.Bertona,0.0,0.3726498569557786,0.6273500819872718,6.105694949631868e-08,north
NonResidential,Warehouse,1.0,31569,12.0,3064039.5,125.59,54,4thAvenueSouth,0.0,0.2627224616392837,0.7372773751774414,1.6318327489273088e-07,south
NonResidential,Warehouse,1.0,39984,75.0,1073156.375,36.82,60,4THAVES,0.0,0.4074914059006545,0.5925082446628526,3.494364928524618e-07,south
NonResidential,Worship Facility,1.0,26440,91.0,719905.1875,27.93,110,BroadwayE,0.0,0.31028391499123625,0.6897158245577999,2.6045096390703293e-07,city_center
NonResidential,Self-Storage Facility,2.0,28800,,1143826.625,29.44,60,PoplarPlaceS,0.0,0.5933224364313079,0.4066770171572112,5.464114809505816e-07,south
NonResidential,Mixed Use Property,2.0,19237,,15480681.0,515.71,28,FairviewAve.N.,0.0,0.4290731137732248,0.5709268216301338,6.459664136926335e-08,city_center
NonResidential,Other,2.0,26300,,3537841.5,116.94,95,WestlakeAveN,0.0,0.434706585922518,0.5652932727483693,1.413291127461136e-07,city_center
NonResidential,Small- and Mid-Sized Office,3.0,23355,77.0,840549.375,5.86,67,WestlakeAvenueNorth,0.0,0.99999955386321,0.0,4.461367899555313e-07,north
NonResidential,Small- and Mid-Sized Office,4.0,30840,30.0,3542708.5,101.21,51,WestlakeAveN,0.0,0.5318794927666219,0.4681203660984244,1.4113495372392038e-07,north
NonResidential,Worship Facility,1.0,21850,100.0,317794.4063,13.09,116,E.Marion,0.0,0.2582046706087665,0.7417940508917007,1.2784995327974613e-06,center_both_side
NonResidential,Large Office,13.0,224493,,9512829.0,66.32,33,WesternAve,0.0,0.9999997897576,0.0,2.1024240004496875e-07,city_center
NonResidential,Hotel,4.0,45500,77.0,2799595.0,122.0,102,YeslerWay,0.33616994154511637,0.38203847342204855,0.28179147340954674,1.1162328839020574e-07,city_center
NonResidential,Small- and Mid-Sized Office,4.0,33300,,1287497.375,18.76,116,1stAve,0.0,0.8353438390505457,0.1646558696867246,2.9126272971247147e-07,city_center
NonResidential,Warehouse,2.0,29498,,3768900.5,50.05,48,WestlakeAveN,0.0,0.8632976646637395,0.1367022026715749,1.326646856814051e-07,north
NonResidential,Small- and Mid-Sized Office,3.0,28142,96.0,847097.8125,34.08,116,SouthJackson,0.40209712358335237,0.48884673515787175,0.1090558830831593,2.581756165520588e-07,south
NonResidential,Small- and Mid-Sized Office,3.0,30720,,1288669.5,25.53,99,12thAve,0.0,0.7217397478562192,0.27825986414670323,3.879970775777508e-07,city_center
NonResidential,Mixed Use Property,2.0,20640,,412562.4063,2.88,100,EPIKEST,0.0,0.9999990151792947,0.0,9.848207053186897e-07,city_center
NonResidential,Retail Store,2.0,36940,100.0,336745.4063,2.35,100,11thAve,0.0,0.9999987934505048,0.0,1.2065494952029354e-06,city_center
NonResidential,Small- and Mid-Sized Office,3.0,22866,,1153690.125,20.76,103,EastPike,0.0,0.7609972391850022,0.2390026524670132,1.083479845842561e-07,city_center
NonResidential,Other,2.0,28586,,5078204.0,35.4,54,NE42ND,0.0,0.9999998030799866,0.0,1.96920013406654e-07,north
NonResidential,Restaurant,3.0,28800,,899924.1875,29.21,103,SMAYNARDAVES,0.0,0.4477121579755295,0.5522876336735866,2.0835088387904932e-07,south
NonResidential,Small- and Mid-Sized Office,3.0,35202,2.0,3605755.5,25.14,37,S.DearbornSt,0.0,0.9999998613328053,0.0,1.3866719472677147e-07,south
NonResidential,Senior Care Community,6.0,69035,1.0,7202141.5,183.79,47,MINORAVE,0.0,0.5980169925847749,0.40198293799142937,6.942379571217572e-08,city_center
NonResidential,Worship Facility,1.0,48850,,1063480.5,65.05,116,8thAve,0.7669873824672855,0.22560169180346984,0.007410573113470346,3.5261577435719005e-07,city_center
NonResidential,Warehouse,1.0,25000,,287132.5,8.61,56,SDawsonSt,0.0,0.500803635952043,0.4991946226916145,1.7413563424550915e-06,south
NonResidential,Small- and Mid-Sized Office,7.0,47415,,1478979.25,10.31,27,WesternAvenue,0.0,0.999999830964498,0.0,1.6903550204006024e-07,city_center
NonResidential,Other,3.0,22960,,2266983.0,95.38,55,DexterAveN,0.0,0.2392285253131585,0.7607710335719324,4.411149090444155e-07,north
NonResidential,Supermarket / Grocery Store,1.0,44739,17.0,14585813.0,393.07,18,EJohnSt,0.0,0.5670106973125186,0.4329892341277103,6.855977108255473e-08,city_center
NonResidential,Other,1.0,25753,,1378130.25,62.51,57,ERepublican,0.0,0.16801242117717102,0.8319873974176244,1.814052046356096e-07,center_both_side
NonResidential,Other,3.0,71280,,22767828.0,861.85,88,McGilvraBlvdE,0.0,0.33066333775887624,0.6693366183194989,4.3921624892639954e-08,center_both_side
NonResidential,Mixed Use Property,19.0,1004813,87.0,27684480.0,393.29,7,9thAve./820BlanchardSt.,0.0,0.843195357109832,0.15680457064752526,7.224264275684789e-08,city_center
NonResidential,Other,1.0,36000,,3646053.75,58.79,66,SDakota,0.0,0.8016436949126161,0.19835609938553428,2.0570184955381876e-07,south
NonResidential,K-12 School,2.0,23222,62.0,1219863.125,55.06,78,N.117th,0.0,0.17277594156311593,0.8272239559663712,1.024705128527259e-07,north
NonResidential,Mixed Use Property,2.0,24476,,2662054.25,91.69,92,EPikeSt,0.0,0.40461271591290826,0.5953871901746556,9.391243616097e-08,city_center
NonResidential,K-12 School,3.0,60000,52.0,3625407.5,121.63,112,SummitAvenue,0.0,0.4239556518818919,0.5760442102025772,1.379155308844915e-07,city_center
NonResidential,Other,3.0,30408,61.0,1440554.25,10.04,36,DexterAve.N.,0.0,0.9999998264556854,0.0,1.7354431458560526e-07,city_center
NonResidential,Small- and Mid-Sized Office,2.0,25481,92.0,917100.3125,38.59,56,8thAveW,0.0,0.2391134284996768,0.7608862307524292,3.407478940120612e-07,north
NonResidential,Senior Care Community,1.0,141297,76.0,19423344.0,717.93,49,SewardParkAveS,0.0,0.3499851518873372,0.6500147451437817,1.029688811993168e-07,south
NonResidential,Small- and Mid-Sized Office,2.0,27788,73.0,2119806.25,35.99,104,RepublicanSt.,0.0,0.7830734530573255,0.216926429007368,1.1793530652060014e-07,city_center
NonResidential,Hotel,4.0,33120,73.0,1943899.25,58.52,26,AuroraAve.N.,0.0,0.49858139510059485,0.5014184762919168,1.2860748832554947e-07,north
NonResidential,Warehouse,2.0,22324,53.0,588856.125,22.33,75,S.Dakota,0.0,0.32927907474852197,0.6707207129755167,2.1227596125328319e-07,south
NonResidential,Other,2.0,31360,,1725108.25,39.65,70,1stAveSouth,0.0,0.6529410545686046,0.3470588005129533,1.4491844213537775e-07,south
NonResidential,Mixed Use Property,1.0,30496,,1992158.25,46.01,69,1stAvenueSouth,0.0,0.6504774407354436,0.3495224337725178,1.2549203864953284e-07,south
NonResidential,Small- and Mid-Sized Office,3.0,27600,84.0,1072151.375,12.57,94,EPineStreet,0.0,0.8970179234252252,0.10298172681073137,3.497640433947069e-07,city_center
NonResidential,Warehouse,1.0,29400,69.0,227509.5,1.59,44,AuroraAveN,0.0,0.9999978022895747,0.0,2.19771042531125e-06,north
NonResidential,Other,2.0,25767,22.0,1581352.75,11.02,104,UniversityWayNe,0.0,0.9999995257225183,0.0,4.7427748173234363e-07,north
NonResidential,Retail Store,4.0,33910,75.0,1822834.25,38.21,63,UniversityWayNE,0.0,0.6967852397989559,0.3032146230519862,1.3714905788830833e-07,north
NonResidential,Worship Facility,2.0,78401,,2462408.25,87.41,89,15THAVE.NE,0.0,0.3817295527660777,0.6182703457072969,1.0152662544005153e-07,north
NonResidential,Warehouse,2.0,78716,38.0,4103800.75,48.13,37,NNorthlakeWay,0.0,0.89692609954321,0.10307371769937905,1.8275741098250364e-07,north
NonResidential,Supermarket / Grocery Store,1.0,28808,29.0,9232576.0,226.73,59,North45thStreet,0.0,0.6188446214794224,0.38115527020844453,1.083121330403003e-07,north
NonResidential,Supermarket / Grocery Store,1.0,26226,37.0,7588060.5,156.18,66,BrooklynAveNE,0.0,0.704985153979729,0.2950147801272802,6.589299073045396e-08,north
NonResidential,Mixed Use Property,2.0,19193,17.0,1159807.125,8.09,40,N.E.45ThStreet,0.0,0.9999998922234591,0.0,1.0777654091409516e-07,north
NonResidential,Small- and Mid-Sized Office,3.0,27640,,6197824.5,43.21,18,FairviewAveE,0.0,0.9999999193265314,0.0,8.067346857210111e-08,city_center
NonResidential,Small- and Mid-Sized Office,4.0,22840,64.0,881386.1875,6.14,116,SouthWashingtonSt,0.0,0.9999997872669181,0.0,2.127330819279294e-07,city_center
NonResidential,Medical Office,2.0,25880,8.0,1941728.75,19.81,6,RainierAveS,0.0,0.9300063152487185,0.06999329849753731,3.8625374421119574e-07,south
NonResidential,Worship Facility,3.0,46485,83.0,1544995.75,47.03,66,RooseveltWayNE,0.0,0.49138775948089175,0.5086117550808796,4.854382286145764e-07,north
NonResidential,Small- and Mid-Sized Office,4.0,56896,96.0,1402048.5,28.46,51,NERAVENNABLVD,0.0,0.7111900907850192,0.28880955259393665,3.566210442507156e-07,north
NonResidential,Worship Facility,2.0,27500,60.0,577123.125,14.79,38,WoodlawnAve.NE,0.0,0.5954864484073481,0.4045133350010884,2.1659156357323184e-07,north
NonResidential,Small- and Mid-Sized Office,2.0,36630,90.0,541943.3125,3.78,86,OccidentalAveS,0.0,0.999999423371425,0.0,5.76628574999738e-07,south
NonResidential,Small- and Mid-Sized Office,5.0,36879,92.0,1537570.25,26.94,111,SecondAvenueSouth,0.0,0.7713579265727859,0.22864191083301721,1.62594196884136e-07,city_center
NonResidential,Other,6.0,29820,,1601955.625,35.72,112,2ndAveExtensionS,0.0,0.6678056391231186,0.332193970728746,3.9014813535409587e-07,city_center
NonResidential,Mixed Use Property,3.0,22480,,981009.125,6.84,116,SouthJacksonSt.,0.0,0.9999998725801863,0.0,1.274198137002358e-07,south
NonResidential,Hotel,4.0,33018,49.0,4857581.5,173.67,91,S.KingSt.,0.0,0.3762256999702424,0.6237741970978768,1.0293188079657511e-07,south
NonResidential,Warehouse,1.0,40028,80.0,942415.1875,6.76,78,LatonaAvNe,0.0,0.9955261889282743,0.004473612114830227,1.989568955140797e-07,north
NonResidential,Small- and Mid-Sized Office,3.0,26282,23.0,2188051.25,15.25,9,NENorthlakeWay,0.0,0.9999998857430784,0.0,1.142569215906164e-07,north
NonResidential,Small- and Mid-Sized Office,3.0,31432,,1439572.375,10.04,107,SWashingtonSt,0.0,0.9999997395059765,0.0,2.604940234629538e-07,city_center
SPS-District K-12,K-12 School,2.0,61052,80.0,2366929.5,47.78,16,5thAve.N.E.,0.0,0.7135561071844345,0.28644368157141986,2.1124414562034843e-07,north
NonResidential,Other,3.0,25864,,1028277.313,34.61,108,14thAvenue,0.0,0.42163625951747513,0.5783634360899296,3.0439259535164354e-07,city_center
NonResidential,Senior Care Community,2.0,74840,48.0,8268496.5,249.46,29,E.YeslerWay,0.0,0.49719341357887736,0.5028065259506369,6.04704857298799e-08,city_center
Nonresidential COS,Other,2.0,29417,,1631479.125,56.25,66,NW77thSt,0.0,0.4038911622605039,0.5961087611219053,7.661759082733255e-08,north
NonResidential,Mixed Use Property,2.0,21036,,2735811.5,78.36,28,EMadisonSt,0.0,0.530343556198956,0.4696562610399145,1.8276112956350232e-07,center_both_side
NonResidential,Mixed Use Property,2.0,32928,9.0,5652231.0,39.4,17,RooseveltWayNE,0.0,0.9999998230787099,0.0,1.7692129006263713e-07,north
NonResidential,Worship Facility,2.0,20039,100.0,104722.2969,0.73,62,46thAvenueNE,0.0,0.9999971648826583,0.0,2.8351173416707454e-06,north
NonResidential,Warehouse,1.0,44476,33.0,1368120.5,29.7,56,SFrontStreet,0.0,0.6805716309345559,0.31942800360056006,3.6546488413335965e-07,south
NonResidential,Small- and Mid-Sized Office,1.0,35017,66.0,1295485.25,27.06,47,7thAveS.,0.0,0.6982950983038981,0.3017047087182197,1.9297788211858347e-07,south
NonResidential,Warehouse,1.0,21040,43.0,592088.125,19.14,40,5THPLS,0.0,0.4506339322377053,0.5493658566450729,2.1111722181554882e-07,south
NonResidential,Distribution Center,1.0,25620,82.0,550324.1875,20.46,42,EMarginalWayS,0.0,0.34515837085572404,0.6548412884360094,3.4070826648857633e-07,south
NonResidential,Large Office,6.0,706176,82.0,13270687.0,92.52,16,2ndAve,0.0,0.9999998492919018,0.0,1.5070809822326225e-07,city_center
NonResidential,Mixed Use Property,2.0,37600,,2171751.5,93.55,55,wnickerson/1050wEwingst.,0.0,0.2174507534586715,0.7825490163124096,2.3022891892932051e-07,north
SPS-District K-12,K-12 School,1.0,42128,93.0,1709307.5,49.55,62,3rdAve.N.W.,0.0,0.522747954946667,0.4772517525372117,2.9251612132519256e-07,north
NonResidential,Supermarket / Grocery Store,1.0,38000,18.0,13906080.0,364.27,19,RooseveltWayNE,0.0,0.5833439761600682,0.416655880017949,1.4382198276763347e-07,north
NonResidential,Mixed Use Property,2.0,21656,,1607972.25,51.89,69,15thAveE,0.0,0.45164834156808364,0.5483515029565964,1.554753199517478e-07,city_center
NonResidential,Other,2.0,36771,,5447076.5,37.97,60,3RDAVEW,0.0,0.9999999082076413,0.0,9.17923587140379e-08,city_center
NonResidential,Warehouse,1.0,24024,,375773.5938,2.62,39,5thAves,0.0,0.9999984197931686,0.0,1.580206831386377e-06,south
NonResidential,Warehouse,1.0,42420,34.0,965425.1875,29.39,63,7thAveSouth,0.0,0.49130684194004415,0.5086929638450105,1.9421494534821448e-07,south
NonResidential,Other,2.0,30720,,1683064.25,67.15,68,2ndAveN,0.0,0.2864103375732685,0.7135895138881359,1.4853859564567529e-07,city_center
NonResidential,Warehouse,1.0,35046,100.0,1063269.125,17.65,42,S.IndustrialWay,0.0,0.7912991924786681,0.2087006899593741,1.1756195783529932e-07,south
NonResidential,Refrigerated Warehouse,1.0,25577,,895784.6875,14.19,55,SNEVADAST,0.0,0.8078581941600782,0.19214103835638516,7.674835366122679e-07,south
NonResidential,Small- and Mid-Sized Office,3.0,20410,8.0,2720238.25,77.84,21,StoneWayNorth,0.0,0.5308946743911126,0.4691052337051727,9.190371463851932e-08,north
NonResidential,Small- and Mid-Sized Office,3.0,18396,87.0,624125.625,4.35,33,MeridianAveN,0.0,0.9999989985990401,0.0,1.001400959932397e-06,north
